priority,doc_id,page,page_count,tlq,lexical_quality,garbage_score,dict_hit,typo_ratio,oov_hard,route,lang_hint,char_count,sample_bad_tokens,source_path
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,444,572,0.9879,0.6915,0.3084892086330935,0.6619,0.295,0.2878,ocr,en,1937,thslocation|displacemcent|fhirig|accordancc|instlldW|accordanc|Haineeues|maamph,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,8,438,0.9863,0.692,0.3080246913580247,0.6543,0.284,0.284,ocr,ru,1440,ГОДНОСГИ|УТВЕРЖДАIО|Путвпив|ссУеловив|экеnJI|атацuи|аввациоииоrо|Исполкоиа,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,342,438,0.8854,0.692,0.30800000000000005,0.6571,0.2857,0.2857,ocr,ru,843,ucatagory|Clltog|дБмкА|clc-Onlrloo|lntnwpt|Calf1tal|МllнiP|fiJIJ,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,70,438,0.9944,0.6926,0.30744769874476985,0.6109,0.2552,0.2552,ocr,ru,2919,монстрацию|дслжно|тельной|llсобходнмость|пытания|обору|дование|пытанием,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,235,572,0.9861,0.6933,0.30666666666666664,0.6633,0.29,0.2867,ocr,en,4216,taperwd|henoe|naise|laory|origiatisng|rsear|adilon|impor-,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1966,4046,0.8969,0.6935,0.30645161290322576,0.4032,0.1452,0.1129,ocr,ru,892,фемтокулон|flozUK|flozUS|фемтометр|footcandle|footcandle|lbf/bbl|lbf/galUS,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,РДК_молниезащита 89г,343,503,0.9879,0.6935,0.3065,0.6833,0.3,0.3,ocr,en,1106,Gaiugo|intrnU|Spdart|SpaCr|Shrcud|Slroud|Locatior3|Smulted,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,103,572,0.9872,0.6936,0.3064356435643565,0.6188,0.2624,0.2574,ocr,en,2986,tiavelling|baxing|ccolu-iner|diameterr|matcrial|paramecter|Hertzian|semiwidth,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,422,438,0.8934,0.6937,0.3063157894736842,0.5439,0.2105,0.2105,ocr,ru,838,Зphere|fastgted|representanve|ductюn|fastвnвв|sealan1S|Bilse|Ulate,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,АС 1.1.S1000DR_2014,1973,4046,0.9852,0.6943,0.30565217391304345,0.4203,0.1304,0.1304,ocr,ru,1078,джоули/кв|джоули/куб|дециметр|джоули/грамм|джоули/грамм|джоули|джоули/килограмм|джоули/килограмм,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,447,572,0.9882,0.6944,0.3056382978723404,0.6489,0.2766,0.2766,ocr,en,2347,separstiom|saween|storaes|uanits|quired|nutalatlon|sbould|streknghrquiri,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,Руководство 4761 по методам оценки безопасности БО,193,269,0.9919,0.6964,0.3036129032258065,0.4839,0.1677,0.1677,ocr,ru,2171,Идентифик|сопротивл|сопротивл|Пленочн|сопротивл|сопротивл|Пленочн|сопротивл,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Руководство 4761 по методам оценки безопасности БО.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,262,438,0.9638,0.697,0.30300000000000005,0.575,0.225,0.225,ocr,ru,1320,Ftequency|Characterisllcti|Rlppfe|Sysaem|Calegories|Lltil|Limil|двоеиная,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,71,572,0.9881,0.6983,0.30166666666666664,0.6299,0.2672,0.2549,ocr,en,5570,CtMCP|heing|tomcr-|hesives|niixturn|Lpoxy-phcrnolics|mnatrials|componcats,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,493,572,0.988,0.6983,0.30167721518987345,0.6076,0.2437,0.2437,ocr,en,4685,preloads|uclf-ocking|nists|givcn|Rlvets|swagod|rivetsof|poeitive-locking,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,141,572,0.9868,0.6988,0.30117241379310333,0.6552,0.2759,0.2724,ocr,en,4603,bendiag|strese|redue|hlcltohla|nlnto|Crtan|Uumpi|geomfti,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,561,572,0.9878,0.6992,0.3007537688442211,0.6533,0.2714,0.2714,ocr,en,2846,Cotdnewed|contiderations|pumpM|propelkr|systaem|eneay|personnol|agmput,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,169,572,0.9864,0.7,0.30000000000000004,0.6481,0.2757,0.2639,ocr,en,4811,succesefully|fabri-|prqgnation|esntial|acrostatic|Chromating|sitivity|spection,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,2779,4046,0.9881,0.7,0.29999999999999993,0.5581,0.2093,0.2093,ocr,ru,1807,никелирование/кадмирование|Хромокислотное|анодирование|Сернокислотное|анодирование|анодирование|Марганцевофосфатное|ретуширование,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,152,572,0.988,0.7003,0.299737532808399,0.6614,0.2808,0.273,ocr,en,5433,houiing|wumdr|aaglod|correctionr|Whvri|involi|axiail|diamectral,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,151,572,0.9872,0.7008,0.2992463768115943,0.6725,0.2812,0.2812,ocr,en,4795,iargt|bmaings|TherF|IkitAg|croep|ligater|rtspect|nocuesacy,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,432,572,0.9875,0.7017,0.29831125827814575,0.6391,0.2583,0.2583,ocr,en,4071,ecuper|atrunit|aestbighed|mthods|cullined|PrOSSUM|bearin|havdbook,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,452,572,0.9878,0.7018,0.29816901408450713,0.6761,0.2817,0.2817,ocr,en,4620,Jumap|Sigas|renmain|unobstiructed|requirral|ctrio|considerabj|atructurcs,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,442,572,0.9874,0.7019,0.29805147058823533,0.6728,0.2794,0.2794,ocr,en,3789,OLSmdst|demig|spedi-|suaptasion|uiySpcfainsPetetMltA|plicabic|spiring|qving,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,522,572,0.988,0.702,0.297988668555241,0.6657,0.2748,0.2748,ocr,en,4905,Iragth|CAibe|oinle|strenot|ipatalic|acrs-ectional|reults|desiasad,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,136,503,0.9084,0.7021,0.2978723404255319,0.7021,0.2979,0.2979,ocr,en,871,xtrapolated|Ex0poae|Etaoae|Qet-h0-g|thrshd|mtlan|Titaniu|iknsnchL,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,525,572,0.9878,0.7023,0.2976923076923078,0.6554,0.2677,0.2677,ocr,en,4622,roemsn|lmitations|ihape|quirements|Csalft|jigat|Csutigp|Castdsp,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,516,572,0.988,0.7029,0.2971267605633803,0.6225,0.2479,0.2451,ocr,en,4891,besihag|usation|requinimenta|infor-|saftifion-beauing|typms|miation|clasex,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,69,438,0.9965,0.703,0.29701834862385323,0.633,0.2523,0.2523,ocr,ru,2787,IICIIЫTaiШЙ|воздейст|соответствующи|рудования|изложепные|хсторошше|вибращш|эксплуатащш,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,РДК_молниезащита 77г,549,564,0.9874,0.7041,0.29591836734693877,0.7041,0.2959,0.2959,ocr,en,2312,FlSHCd|ENVIllONUENTAL|COYhl|PRoGHAM|FXrERNAL|COliWCTORS|E7UIDISTAKT|RETdRN,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 77г.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,74,572,0.9881,0.7051,0.2949354005167958,0.6408,0.2558,0.2532,ocr,en,5368,mechanicall|moreF|aircas|usuaillv|recommennded|inust|m1cwKis|rcommodate,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,480,572,0.9882,0.7054,0.29457534246575345,0.6849,0.2877,0.2795,ocr,en,5035,kskaptes|cornponcrit|clome|cosuponeat|prtcto|isrqurd|Incorpolivioa|protec-,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,102,572,0.9881,0.7059,0.2941071428571429,0.6369,0.25,0.25,ocr,en,2332,mnents|mntcnaliscd|lnexible|resistarnt|pancls|onbustor|thall|fasicrners,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,347,438,0.9789,0.7069,0.29308411214953267,0.5701,0.2056,0.2056,ocr,ru,1435,ircraft|nlatioll|digita|discretes|Экранированная|absomer|dшted|emildom,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,113,572,0.9878,0.7072,0.29283536585365855,0.6616,0.2683,0.2622,ocr,en,4876,drciinforweti|ftaub|queud|identi-|cauing|reult|benice|tualuly,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,124,572,0.988,0.7074,0.29260869565217396,0.6547,0.2609,0.2583,ocr,en,5454,illow|hoirsiwigs|intermcdiatc|FAmwgsuy|Lubricadorn|lyjain|gearbxec|quaill,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,329,572,0.988,0.7078,0.29220338983050853,0.6893,0.2825,0.2797,ocr,en,4797,malfun|ction|automaidcially|aietic|bicaker|breaktrs|nuisanca|protac-,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,351,438,0.9536,0.7082,0.2917857142857143,0.6429,0.25,0.25,ocr,ru,1099,unedefinltlon|IJralt|intereept|llope|мtereept|дБмкВ/м|КатегорияРи,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,496,572,0.9871,0.7093,0.2907035175879398,0.6633,0.2613,0.2613,ocr,en,3041,tnine|rtany|bination|ditions|iotdlmg|cak-ulations|xreaster|mteady,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1980,4046,0.9802,0.7095,0.29048076923076926,0.4615,0.1827,0.1154,ocr,ru,1311,lbf/galUS|lbf/lbf|lbm/1000galUK|lbm/1000galUS|lbm/100ft2|lbm/10bbl|lbm/bbl|lbm/ft,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,308,438,0.9938,0.7097,0.2903389830508475,0.5339,0.178,0.178,ocr,ru,1570,Calilralion|Shiвldвd|Entlo|Dlвtance|typicall|Испытуемое|Примечанне|Примечанне,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,27,572,0.9879,0.71,0.29000000000000004,0.6719,0.2656,0.2656,ocr,en,4113,VROCl|astings|Castin|entrifugal|astings|achine|elding|ldering,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,РДК_молниезащита 89г,456,503,0.9873,0.7101,0.28986607142857146,0.6652,0.2679,0.2589,ocr,en,3221,suppliod|sparkover|icroeconrts|voltagb|ecifl-|drods|wriperes|btlrgps,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\РДК_молниезащита 89г.pdf
veto,АС 1.1.S1000DR_2014,1989,4046,0.9798,0.7102,0.2898360655737705,0.5902,0.2131,0.2131,ocr,ru,1119,миллиньютоны/километр|миллиньютоны/метр|мегаом|миллиом|mohm/m|миллиом|galUK|galUS,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,357,572,0.9878,0.7103,0.2896581196581196,0.6667,0.265,0.2607,ocr,en,3045,Ccrntral|ponenrts|Ifiiters|snubber|connec-|inputh|chtxk|cumulator,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,61,572,0.9075,0.7104,0.2895652173913045,0.6739,0.2826,0.2609,ocr,en,651,Proerl|deignd|sndwch|mandwinch|atreat1tiehavr|lighitcst|iatios|iancc,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,3111,4046,0.9639,0.7115,0.2885106382978724,0.6596,0.2553,0.2553,ocr,ru,1095,harnenv|elecequip|cntlcontent|authname|authdoc|authname|authdoc|cntlcontent,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,АС 1.1.S1000DR_2014,3168,4046,0.8844,0.7119,0.2881395348837209,0.6977,0.2791,0.2791,ocr,mixed,634,engchg|engcyc|fltcyc|flthrs|landgchg|presscyc|shopvist|supercyc,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,166,572,0.9882,0.7126,0.2873521126760563,0.6817,0.2761,0.2648,ocr,en,4922,encrgy|crement|dcpendent|produc-|dcaienstrated|pheriosecn-|eemnto|nonrotating,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,75,572,0.9879,0.7133,0.28665782493368697,0.6684,0.2599,0.2573,ocr,en,5446,jrfaces|nitrocellulosec|acryiL-nitroluvllulosc|lacqucrs|pigmcnta-|examiple|becamusc|eparation,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,156,572,0.9882,0.7139,0.2861004784688995,0.677,0.2679,0.2608,ocr,en,5333,conadarably|intefrfeence|Conusquently|crewp|inore|demernt|spoed|difficlt,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,US_Army_Materiel_Command_Engineering_Design_Handbook,140,572,0.9873,0.7148,0.2852360515021459,0.6781,0.2618,0.2618,ocr,en,3656,Seneral|pattare|viitrndcd|diamvter|pattein|bothtoe|atxount|stoeres,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\US_Army_Materiel_Command_Engineering_Design_Handbook.pdf
veto,АС 1.1.S1000DR_2014,1986,4046,0.9005,0.7148,0.28521739130434787,0.6087,0.2174,0.2174,ocr,ru,805,мегаграмм/кв|милигалилей|mgauss|миллигаусс|миллиплотность|миллигрэй|миллигенри|миллигерц,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,123,438,0.9775,0.7149,0.2851376146788991,0.5917,0.2064,0.2064,ocr,ru,2940,Гептагидрат|Гептагидрат|Простерилизовать|наnример|реагентам|Пр11готовлешrе|споровой|суспеrшш,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,353,438,0.8999,0.7151,0.28486111111111123,0.6389,0.2361,0.2361,ocr,ru,957,Slgnal|Ьrtdqe|drectlmol|suggeoted|mcnitor|PoworM|powerlnto|charmor,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,АС 1.1.S1000DR_2014,2780,4046,0.9877,0.7161,0.2838805970149254,0.5522,0.1791,0.1791,ocr,ru,1929,эпоксидно-силиконовой|противоэрозионной|полимидной|силикоалюминиевая|вспучивающейся|огнестойкой|адгезивов|двухкомпонентного,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\АС 1.1.S1000DR_2014.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,423,438,0.892,0.717,0.2830357142857143,0.5536,0.1786,0.1786,ocr,ru,918,Farward|representllliw|mtene|ljЗSkets|sealaмs|TestObjtiOt|pac1tserc|станоока,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,Р 4754А по разработке ВС ГА и систем,8,171,0.8883,0.7179,0.28206896551724137,0.5824,0.1954,0.1954,ocr,mixed,3012,финансировавшие|Commerciai|Пресан|Prasuhn|Маттерн|Riege|Алтоэ|Altoe,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\Р 4754А по разработке ВС ГА и систем.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,350,438,0.8814,0.7183,0.28172413793103457,0.6552,0.2414,0.2414,ocr,ru,916,дБмкВ/м|Frvquency|aroiol|rnorrЬ|Umlll1|lotlforтt|Катеrорня,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
veto,KT-160G_14G условия эксплуатации и окружающей среды,73,438,0.9971,0.7185,0.28154506437768245,0.6137,0.2146,0.2146,ocr,ru,2995,килевую|билизатор|о11струкпш11ЫС|трсбова1111Я|оборудова11шо|структивных|рекоменду|днаnазсне,C:\Users\l.ilyintseva\Desktop\RAG-system\data\raw\KT-160G_14G условия эксплуатации и окружающей среды.pdf
